PassengerId,survival_prob,survived_pred,threshold,model_path,scored_at
1095,0.9200914755605727,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1096,0.3635432981130575,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1097,0.7016995904169199,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1098,0.7177887145168738,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1099,0.37276459679600704,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1100,0.9627397973505395,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1101,0.15715587698480563,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1102,0.12378707576114571,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1103,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1104,0.4395785881920001,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1105,0.5943903348650487,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1106,0.36788869814363945,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1107,0.4714246123728073,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1108,0.7633940659071287,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1109,0.28202775935337326,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1110,0.9131384339816497,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1111,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1112,0.8834906978004677,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1113,0.17931855941732375,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1114,0.8922504548574712,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1115,0.17931855941732375,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1116,0.9212166582896889,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1117,0.7633940659071287,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1118,0.16794562819419717,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1119,0.7633940659071287,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1120,0.09161999729059103,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1121,0.2697102736837171,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1122,0.46905386727731985,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1123,0.963494591155269,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1124,0.1485116354911754,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1125,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1126,0.5581410696330275,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1127,0.1852269241021555,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1128,0.31919829781717096,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1129,0.26369354466098877,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1130,0.885660207353386,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1131,0.9192246135868553,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1132,0.9152667376211284,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1133,0.7689059900434869,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1134,0.49894049303020194,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1135,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1136,0.11269857183370967,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1137,0.4255246169257977,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1138,0.8922504548574712,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1139,0.18857387328555225,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1140,0.8335617866741284,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1141,0.720315462671405,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1142,0.9384433329191861,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1143,0.1852269241021555,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1144,0.6702551509304994,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1145,0.16247857631795776,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1146,0.12165313280070139,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1147,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1148,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1149,0.14203699513659973,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1150,0.9031623899663327,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1151,0.17931855941732375,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1152,0.08621178946563507,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1153,0.17931855941732375,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1154,0.8625265438112377,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1155,0.8322372761543197,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1156,0.4246374156542369,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1157,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1158,0.5989123222164805,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1159,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1160,0.6719260354857375,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1161,0.20385077666260357,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1162,0.5452434504320605,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1163,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1164,0.9645660623564863,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1165,0.720315462671405,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1166,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1167,0.8773823980899725,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1168,0.33649624116495286,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1169,0.2010062454871689,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1170,0.27218096094829003,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1171,0.3914816483405478,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1172,0.7220731083096759,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1173,0.28018421343323313,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1174,0.7633940659071287,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1175,0.850546101077898,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1176,0.8266292296055625,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1177,0.10758798906071503,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1178,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1179,0.5923767984654948,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1180,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1181,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1182,0.5989123222164805,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1183,0.756158972779296,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1184,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1185,0.31521441956674595,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1186,0.10758798906071503,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1187,0.15197590530821353,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1188,0.9599042041067081,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1189,0.13772085028118491,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1190,0.5893531494347423,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1191,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1192,0.12378707576114571,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1193,0.4343508053834043,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1194,0.21864241527516093,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1195,0.16247857631795776,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1196,0.7633940659071287,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1197,0.7929989612390311,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1198,0.5339329062869604,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1199,0.3270917895927537,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1200,0.2983559404004655,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1201,0.4643771662901513,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1202,0.1974923433351771,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1203,0.24859024668213023,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1204,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1205,0.7014543263212347,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1206,0.9152667376211284,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1207,0.838498254945447,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1208,0.3822624558992876,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1209,0.4201497031598449,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1210,0.14693690412586322,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1211,0.29074032170729797,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1212,0.15197590530821353,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1213,0.2270446269375639,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1214,0.3544212163880642,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1215,0.5602957490222935,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1216,0.9282110862702669,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1217,0.16794562819419717,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1218,0.8869207195245817,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1219,0.5452434504320605,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1220,0.28010474149908754,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1221,0.4009651533494544,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1222,0.7471018269842498,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1223,0.61277038832042,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1224,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1225,0.7928939978667132,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1226,0.14693690412586322,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1227,0.5893531494347423,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1228,0.30205729871668496,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1229,0.1442933413371156,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1230,0.3635432981130575,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1231,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1232,0.42983712868974566,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1233,0.12378707576114571,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1234,0.11269857183370967,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1235,0.9055761560641835,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1236,0.11269857183370967,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1237,0.7742157327492415,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1238,0.3544212163880642,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1239,0.6930866723431303,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1240,0.37276459679600704,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1241,0.8528521954754819,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1242,0.9413727266797474,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1243,0.3635432981130575,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1244,0.42983712868974566,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1245,0.14971911036373323,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1246,0.8367811745455902,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1247,0.3937510824982435,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1248,0.7885092094503995,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1249,0.1372741897763579,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1250,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1251,0.6110943523366615,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1252,0.04452739093176596,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1253,0.9058316005498978,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1254,0.8528521954754819,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1255,0.14693690412586322,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1256,0.9658963283787295,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1257,0.6204733395146852,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1258,0.1667276560265558,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1259,0.7299583905350299,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1260,0.9413727266797474,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1261,0.4343508053834043,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1262,0.34823724453402866,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1263,0.9654819069990342,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1264,0.4032531320761777,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1265,0.21194543107708433,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1266,0.8506273502722891,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1267,0.9413727266797474,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1268,0.6326747316790348,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1269,0.4009651533494544,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1270,0.347558691094106,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1271,0.14330757690438106,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1272,0.2004238402950795,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1273,0.22016280005386982,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1274,0.6719260354857375,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1275,0.7084751305117689,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1276,0.3277033903418601,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1277,0.85927720364684,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1278,0.16247857631795776,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1279,0.13840514962401598,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1280,0.2560688792288611,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1281,0.16764958319353196,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1282,0.6544808531093191,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1283,0.8893196971697102,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1284,0.23079535271640422,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1285,0.19276110157886636,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1286,0.07487070671216925,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1287,0.959561131031939,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1288,0.23407699713183253,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1289,0.9192246135868553,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1290,0.17355851386603682,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1291,0.18801901352377967,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1292,0.9486472130087031,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1293,0.21404205358074285,0,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1294,0.9755872105367017,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1295,0.7061282394392342,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
1296,0.5187532827138163,1,0.45,..\outputs\titanic_feature_sel_20251016-165020_reduced_pipeline.pkl,2025-10-16T22:57:56Z
